Winner,win_by,last_round,last_round_time,date_time,R_fighter,B_fighter,R_current_lose_streak,B_current_lose_streak,R_current_win_streak,B_current_win_streak,R_wins,B_wins,R_age,B_age,R_total_title_bouts,B_total_title_bouts,R_win_by_KO/TKO,B_win_by_KO/TKO,R_KD,B_KD,R_SIG_STR._landed,R_SIG_STR._attempted,B_SIG_STR._landed,B_SIG_STR._attempted,R_TOTAL_STR._landed,R_TOTAL_STR._attempted,B_TOTAL_STR._landed,B_TOTAL_STR._attempted,R_TD_landed,R_TD_attempted,B_TD_landed,B_TD_attempted,R_total_no._fights,B_total_no._fights,R_SIG_STR._attempted_total,R_SIG_STR._landed_total,R_TOTAL_STR._attempted_total,R_TOTAL_STR._landed_total,R_TD_attempted_total,R_TD_landed_total,B_SIG_STR._attempted_total,B_SIG_STR._landed_total,B_TOTAL_STR._attempted_total,B_TOTAL_STR._landed_total,B_TD_attempted_total,B_TD_landed_total,fight_time,R_fight_time_total,B_fight_time_total,R_SIG_STR._faced_total,B_SIG_STR._faced_total,R_SIG_STR._defended_total,B_SIG_STR._defended_total,R_TOTAL_STR._faced_total,B_TOTAL_STR._faced_total,R_TOTAL_STR._defended_total,B_TOTAL_STR._defended_total,R_TD_faced_total,B_TD_faced_total,R_TD_defended_total,B_TD_defended_total,R_KD_total,B_KD_total,R_finish,B_finish,R_finish_total,B_finish_total,R_SIG_STR._probability,R_SIG_STR._defence_probability,R_SIG_STR._rate,R_TOTAL_STR._probability,R_TOTAL_STR._defence_probability,R_TOTAL_STR._rate,R_TD_probability,R_TD_defence_probability,R_TD_rate,R_KD_rate,R_win_probability,R_finish_rate,B_SIG_STR._probability,B_SIG_STR._defence_probability,B_SIG_STR._rate,B_TOTAL_STR._probability,B_TOTAL_STR._defence_probability,B_TOTAL_STR._rate,B_TD_probability,B_TD_defence_probability,B_TD_rate,B_KD_rate,B_win_probability,B_finish_rate
1.0,Decision - Unanimous,3,300,2017-12-09,Scott Holtzman,Darrell Horcher,0.0,0.0,1.0,1.0,3.0,1.0,34.0,30.0,0.0,0.0,0.0,0.0,0,0,49,82,36,63,173,212,60,87,7,11,1,1,5.0,2.0,675.0,331.0,868.0,500.0,19.0,11.0,103.0,43.0,140.0,74.0,0.0,0.0,900,4360.0,1418.0,625.0,184.0,360.0,66.0,779.0,276.0,378.0,72.0,41.0,6.0,24.0,4.0,2.0,0.0,0,0,1.0,0.0,0.49037037037037035,0.576,0.15481651376146788,0.576036866359447,0.4852374839537869,0.19908256880733946,0.5789473684210527,0.5853658536585366,0.004357798165137615,0.00045871559633027525,0.6,0.00022935779816513763,0.4174757281553398,0.358695652173913,0.07263751763046544,0.5285714285714286,0.2608695652173913,0.09873060648801128,,0.6666666666666666,0.0,0.0,0.5,0.0
0.0,Decision - Unanimous,3,300,2017-12-09,Albert Morales,Benito Lopez,1.0,0.0,0.0,0.0,1.0,0.0,26.0,23.0,0.0,0.0,0.0,0.0,0,1,78,198,78,187,109,252,79,188,0,1,0,0,4.0,0.0,553.0,181.0,637.0,241.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,900,3097.0,0.0,466.0,0.0,262.0,0.0,633.0,0.0,278.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0,0,0.0,0.0,0.32730560578661844,0.5622317596566524,0.17855989667420083,0.3783359497645212,0.4391785150078989,0.2056829189538263,0.3333333333333333,0.5555555555555556,0.0019373587342589602,0.0,0.25,0.0,,,,,,,,,,,,
1.0,Decision - Split,3,300,2017-12-09,Frankie Saenz,Merab Dvalishvili,3.0,0.0,0.0,0.0,3.0,0.0,37.0,26.0,0.0,0.0,0.0,0.0,0,0,58,106,47,118,66,115,104,180,0,3,11,23,6.0,0.0,765.0,342.0,923.0,476.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,900,5214.0,0.0,574.0,0.0,304.0,0.0,654.0,0.0,306.0,0.0,36.0,0.0,25.0,0.0,1.0,0.0,0,0,0.0,0.0,0.4470588235294118,0.5296167247386759,0.14672036823935558,0.5157096424702059,0.46788990825688076,0.17702339854238588,0.3333333333333333,0.6944444444444444,0.005753739930955121,0.00019179133103183735,0.5,0.0,,,,,,,,,,,,
0.0,KO/TKO,2,66,2017-12-09,Luke Sanders,Andre Soukhamthath,1.0,2.0,0.0,0.0,1.0,0.0,31.0,29.0,0.0,0.0,0.0,0.0,0,1,23,67,20,49,37,82,23,52,0,1,0,0,2.0,2.0,182.0,120.0,231.0,161.0,2.0,1.0,223.0,89.0,256.0,117.0,1.0,0.0,366,711.0,1800.0,114.0,273.0,75.0,173.0,119.0,367.0,75.0,191.0,3.0,9.0,1.0,7.0,1.0,3.0,0,1,1.0,0.0,0.6593406593406593,0.6578947368421053,0.2559774964838256,0.696969696969697,0.6302521008403361,0.32489451476793246,0.5,0.3333333333333333,0.0028129395218002813,0.0014064697609001407,0.5,0.0014064697609001407,0.3991031390134529,0.6336996336996337,0.1238888888888889,0.45703125,0.5204359673024523,0.14222222222222222,0.0,0.7777777777777778,0.0005555555555555556,0.0016666666666666668,0.0,0.0
0.0,Submission,2,114,2017-12-09,Carls John De Tomas,Alex Perez,1.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,0.0,0.0,0.0,0.0,0,0,8,28,24,40,9,29,42,62,0,2,2,4,1.0,0.0,74.0,30.0,102.0,53.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,414,900.0,0.0,116.0,0.0,54.0,0.0,228.0,0.0,77.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,1,0.0,0.0,0.40540540540540543,0.46551724137931033,0.08222222222222222,0.5196078431372549,0.33771929824561403,0.11333333333333333,0.5,1.0,0.0044444444444444444,0.0,0.0,0.0,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2017-12-09,Alejandro Perez,Iuri Alcantara,0.0,1.0,1.0,0.0,4.0,9.0,28.0,37.0,1.0,0.0,2.0,2.0,0,0,35,97,38,99,38,100,39,100,0,3,0,3,6.0,15.0,597.0,230.0,714.0,337.0,12.0,3.0,876.0,408.0,1169.0,656.0,23.0,16.0,900,3533.0,9127.0,493.0,748.0,320.0,361.0,510.0,1335.0,324.0,435.0,12.0,63.0,7.0,36.0,0.0,3.0,0,0,2.0,4.0,0.3852596314907873,0.6490872210953347,0.16897820549108405,0.47198879551820727,0.6352941176470588,0.2020945372204925,0.25,0.5833333333333334,0.003396546844041891,0.0,0.6666666666666666,0.0005660911406736484,0.4657534246575342,0.48262032085561496,0.09597896351484606,0.561163387510693,0.3258426966292135,0.1280815163799715,0.6956521739130435,0.5714285714285714,0.0025199956173989264,0.0003286950805302947,0.6,0.00043826010737372633
0.0,Submission,3,50,2017-12-09,Chris Gruetzemacher,Davi Ramos,1.0,1.0,0.0,0.0,1.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0,0,46,97,55,124,57,110,65,136,0,0,5,9,2.0,1.0,225.0,131.0,300.0,200.0,0.0,0.0,122.0,35.0,122.0,35.0,1.0,0.0,650,1321.0,900.0,241.0,93.0,126.0,54.0,254.0,93.0,126.0,54.0,13.0,0.0,9.0,0.0,0.0,0.0,0,1,0.0,0.0,0.5822222222222222,0.5228215767634855,0.17032551097653292,0.6666666666666666,0.49606299212598426,0.22710068130204392,,0.6923076923076923,0.0,0.0,0.5,0.0,0.28688524590163933,0.5806451612903226,0.13555555555555557,0.28688524590163933,0.5806451612903226,0.13555555555555557,0.0,,0.0011111111111111111,0.0,0.0,0.0
0.0,KO/TKO,3,147,2017-12-09,Antonio Braga Neto,Trevin Giles,1.0,0.0,0.0,1.0,1.0,1.0,30.0,25.0,0.0,0.0,0.0,1.0,0,1,18,73,70,113,26,86,77,120,2,5,0,0,2.0,1.0,47.0,22.0,110.0,79.0,11.0,4.0,53.0,41.0,66.0,54.0,5.0,5.0,747,1012.0,474.0,97.0,24.0,52.0,19.0,107.0,35.0,52.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,1.0,1.0,0.46808510638297873,0.5360824742268041,0.046442687747035576,0.7181818181818181,0.48598130841121495,0.10869565217391304,0.36363636363636365,0.0,0.010869565217391304,0.0,0.5,0.0009881422924901185,0.7735849056603774,0.7916666666666666,0.11181434599156118,0.8181818181818182,0.5714285714285714,0.13924050632911392,1.0,1.0,0.010548523206751054,0.0,1.0,0.002109704641350211
1.0,Decision - Split,3,300,2017-12-09,Alexis Davis,Liz Carmouche,0.0,0.0,1.0,2.0,5.0,3.0,33.0,33.0,1.0,1.0,0.0,1.0,0,0,23,63,49,71,132,182,191,215,1,3,4,4,7.0,6.0,614.0,255.0,958.0,554.0,10.0,4.0,338.0,180.0,675.0,474.0,26.0,15.0,900,4575.0,4426.0,585.0,474.0,321.0,312.0,822.0,671.0,358.0,334.0,15.0,19.0,5.0,13.0,0.0,0.0,0,0,1.0,1.0,0.4153094462540717,0.5487179487179488,0.13420765027322404,0.5782881002087683,0.43552311435523117,0.20939890710382514,0.4,0.3333333333333333,0.002185792349726776,0.0,0.7142857142857143,0.0002185792349726776,0.5325443786982249,0.6582278481012658,0.0763669227293267,0.7022222222222222,0.4977645305514158,0.1525079078174424,0.5769230769230769,0.6842105263157895,0.00587437867148667,0.0,0.5,0.00022593764121102577
0.0,Decision - Unanimous,5,300,2017-12-16,Robbie Lawler,Rafael Dos Anjos,0.0,0.0,1.0,2.0,13.0,16.0,35.0,33.0,5.0,3.0,6.0,4.0,0,0,86,212,172,291,137,267,219,343,0,0,2,7,18.0,23.0,1545.0,737.0,1673.0,859.0,5.0,3.0,1715.0,778.0,2049.0,1084.0,71.0,29.0,1500,10539.0,12825.0,2003.0,1854.0,1222.0,1163.0,2108.0,2094.0,1230.0,1181.0,64.0,54.0,46.0,35.0,5.0,5.0,0,0,4.0,7.0,0.47702265372168284,0.6100848726909636,0.1465983489894677,0.5134488942020323,0.5834914611005693,0.15874371382484107,0.6,0.71875,0.00047442831388177245,0.00047442831388177245,0.7222222222222222,0.000379542651105418,0.4536443148688047,0.6272923408845739,0.1337231968810916,0.5290385553928746,0.563992359121299,0.15976608187134503,0.4084507042253521,0.6481481481481481,0.005536062378167642,0.0003898635477582846,0.6956521739130435,0.0005458089668615984
0.0,KO/TKO,1,273,2017-12-16,Ricardo Lamas,Josh Emmett,0.0,0.0,2.0,1.0,9.0,3.0,35.0,32.0,1.0,0.0,3.0,0.0,0,1,17,37,10,38,17,37,10,38,0,0,0,0,12.0,4.0,804.0,363.0,932.0,487.0,47.0,13.0,665.0,249.0,703.0,274.0,17.0,9.0,273,7339.0,3600.0,761.0,617.0,425.0,399.0,922.0,667.0,432.0,407.0,20.0,8.0,8.0,4.0,2.0,4.0,0,1,6.0,0.0,0.45149253731343286,0.5584756898817346,0.10955171004224008,0.5225321888412017,0.4685466377440347,0.12699277830767133,0.2765957446808511,0.4,0.00640414225371304,0.0002725166916473634,0.75,0.0008175500749420902,0.3744360902255639,0.646677471636953,0.18472222222222223,0.38975817923186346,0.6101949025487257,0.19527777777777777,0.5294117647058824,0.5,0.004722222222222222,0.0011111111111111111,0.75,0.0
1.0,Decision - Unanimous,3,300,2017-12-16,Santiago Ponzinibbio,Mike Perry,0.0,0.0,5.0,2.0,7.0,4.0,31.0,26.0,0.0,0.0,4.0,4.0,1,0,78,200,51,136,81,203,51,136,3,3,1,1,9.0,5.0,829.0,322.0,863.0,352.0,6.0,1.0,427.0,195.0,462.0,229.0,0.0,0.0,900,4769.0,2442.0,885.0,455.0,557.0,274.0,948.0,458.0,566.0,274.0,25.0,13.0,15.0,10.0,6.0,7.0,0,0,4.0,4.0,0.3884197828709288,0.6293785310734463,0.17383099182218495,0.4078794901506373,0.5970464135021097,0.18096036905011534,0.16666666666666666,0.6,0.0012581253931641854,0.0012581253931641854,0.7777777777777778,0.000838750262109457,0.4566744730679157,0.6021978021978022,0.17485667485667486,0.49567099567099565,0.5982532751091703,0.1891891891891892,,0.7692307692307693,0.0,0.0028665028665028664,0.8,0.001638001638001638
1.0,KO/TKO,1,165,2017-12-16,Glover Teixeira,Misha Cirkunov,1.0,1.0,0.0,0.0,9.0,4.0,38.0,30.0,1.0,0.0,3.0,1.0,0,0,13,21,21,43,13,22,23,46,1,1,0,0,13.0,5.0,1026.0,448.0,1385.0,741.0,37.0,19.0,223.0,117.0,334.0,205.0,16.0,9.0,165,7796.0,1661.0,1093.0,216.0,627.0,149.0,1239.0,235.0,638.0,153.0,42.0,3.0,25.0,2.0,4.0,0.0,1,0,6.0,4.0,0.43664717348927873,0.5736505032021958,0.13160595177013854,0.5350180505415163,0.5149313962873285,0.17765520779887123,0.5135135135135135,0.5952380952380952,0.004746023601847101,0.000513083632632119,0.6923076923076923,0.0007696254489481786,0.5246636771300448,0.6898148148148148,0.13425647200481639,0.6137724550898204,0.6510638297872341,0.20108368452739314,0.5625,0.6666666666666666,0.00963275135460566,0.0,0.8,0.002408187838651415
0.0,Decision - Unanimous,3,300,2017-12-16,Jared Cannonier,Jan Blachowicz,0.0,0.0,1.0,1.0,3.0,3.0,33.0,34.0,0.0,0.0,2.0,1.0,0,1,26,87,50,127,41,103,65,143,0,0,4,5,5.0,7.0,344.0,201.0,393.0,246.0,3.0,1.0,555.0,289.0,716.0,426.0,12.0,7.0,900,2869.0,5100.0,425.0,579.0,303.0,277.0,559.0,896.0,341.0,317.0,13.0,24.0,4.0,13.0,1.0,1.0,0,0,2.0,2.0,0.5843023255813954,0.7129411764705882,0.11990240501917045,0.6259541984732825,0.6100178890876565,0.136981526664343,0.3333333333333333,0.3076923076923077,0.0010456605088881143,0.0003485535029627048,0.6,0.0006971070059254096,0.5207207207207207,0.4784110535405872,0.10882352941176471,0.5949720670391061,0.35379464285714285,0.1403921568627451,0.5833333333333334,0.5416666666666666,0.002352941176470588,0.000196078431372549,0.42857142857142855,0.000392156862745098
1.0,Submission,2,162,2017-12-16,Julian Marquez,Darren Stewart,0.0,3.0,0.0,0.0,0.0,0.0,27.0,26.0,0.0,0.0,0.0,0.0,0,0,32,64,33,58,37,69,37,66,0,3,4,6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,44.0,147.0,82.0,8.0,2.0,462,0.0,1215.0,0.0,86.0,0.0,41.0,0.0,121.0,0.0,46.0,0.0,13.0,0.0,5.0,0.0,0.0,1,0,0.0,0.0,,,,,,,,,,,,,0.42718446601941745,0.47674418604651164,0.08477366255144032,0.5578231292517006,0.38016528925619836,0.12098765432098765,0.25,0.38461538461538464,0.006584362139917695,0.0,0.0,0.0
1.0,KO/TKO,1,250,2017-12-16,Chad Laprise,Galore Bofando,0.0,0.0,2.0,1.0,5.0,1.0,31.0,35.0,1.0,0.0,2.0,1.0,0,1,20,39,13,26,42,66,13,26,1,1,0,0,7.0,1.0,874.0,369.0,905.0,397.0,9.0,5.0,25.0,10.0,25.0,10.0,1.0,1.0,250,4546.0,130.0,801.0,12.0,525.0,9.0,823.0,13.0,531.0,9.0,14.0,1.0,11.0,1.0,3.0,0.0,1,0,2.0,1.0,0.42219679633867274,0.6554307116104869,0.1922569291684998,0.43867403314917125,0.6452004860267315,0.199076110866696,0.5555555555555556,0.7857142857142857,0.001979762428508579,0.0006599208095028596,0.7142857142857143,0.0004399472063352398,0.4,0.75,0.19230769230769232,0.4,0.6923076923076923,0.19230769230769232,1.0,1.0,0.007692307692307693,0.0,1.0,0.007692307692307693
1.0,KO/TKO,1,59,2017-12-16,Nordine Taleb,Danny Roberts,0.0,0.0,1.0,1.0,5.0,3.0,36.0,30.0,0.0,0.0,1.0,1.0,1,0,5,5,1,4,5,5,1,4,0,0,0,0,7.0,4.0,547.0,298.0,729.0,471.0,19.0,15.0,435.0,171.0,450.0,184.0,5.0,0.0,59,5445.0,2485.0,583.0,379.0,404.0,219.0,687.0,447.0,414.0,228.0,18.0,20.0,13.0,11.0,1.0,1.0,1,0,1.0,2.0,0.5447897623400365,0.692967409948542,0.10045913682277319,0.6460905349794238,0.6026200873362445,0.13388429752066117,0.7894736842105263,0.7222222222222222,0.003489439853076217,0.00018365472910927456,0.7142857142857143,0.00018365472910927456,0.3931034482758621,0.5778364116094987,0.1750503018108652,0.4088888888888889,0.5100671140939598,0.18108651911468812,0.0,0.55,0.002012072434607646,0.00040241448692152917,0.75,0.0008048289738430583
1.0,Decision - Unanimous,3,300,2017-12-16,John Makdessi,Abel Trujillo,1.0,1.0,0.0,0.0,7.0,6.0,32.0,34.0,0.0,0.0,3.0,3.0,1,0,47,104,29,91,57,119,30,93,0,0,1,6,13.0,10.0,1449.0,742.0,1522.0,801.0,3.0,0.0,571.0,244.0,674.0,340.0,27.0,14.0,900,8263.0,5291.0,1936.0,486.0,1392.0,295.0,1966.0,609.0,1394.0,317.0,33.0,57.0,29.0,23.0,5.0,3.0,0,0,3.0,4.0,0.5120772946859904,0.71900826446281,0.17536003872685466,0.526281208935611,0.7090539165818922,0.1841946024446327,0.0,0.8787878787878788,0.0003630642623744403,0.0006051071039574004,0.5384615384615384,0.0003630642623744403,0.4273204903677758,0.6069958847736625,0.10791910791910792,0.5044510385756676,0.5205254515599343,0.1273861273861274,0.5185185185185185,0.40350877192982454,0.005103005103005103,0.000567000567000567,0.6,0.000756000756000756
1.0,KO/TKO,2,134,2017-12-16,Alessio Di Chirico,Oluwale Bamgbose,1.0,2.0,0.0,0.0,1.0,1.0,28.0,30.0,0.0,0.0,0.0,1.0,1,0,6,37,10,17,6,37,10,19,1,1,0,1,3.0,4.0,286.0,127.0,361.0,193.0,9.0,4.0,145.0,68.0,225.0,137.0,5.0,2.0,434,1934.0,1478.0,277.0,156.0,174.0,76.0,334.0,214.0,185.0,82.0,16.0,7.0,12.0,3.0,1.0,2.0,1,0,0.0,1.0,0.44405594405594406,0.628158844765343,0.14788004136504654,0.5346260387811634,0.5538922155688623,0.18665977249224405,0.4444444444444444,0.75,0.004653567735263702,0.000517063081695967,0.3333333333333333,0.0,0.4689655172413793,0.48717948717948717,0.09810554803788904,0.6088888888888889,0.38317757009345793,0.15223274695534506,0.4,0.42857142857142855,0.0033829499323410014,0.0013531799729364006,0.25,0.0006765899864682003
1.0,Decision - Unanimous,3,300,2017-12-16,Jordan Mein,Erick Silva,3.0,1.0,0.0,0.0,3.0,7.0,28.0,33.0,0.0,0.0,2.0,2.0,0,0,51,127,13,48,97,183,16,51,3,4,0,3,7.0,14.0,428.0,216.0,461.0,247.0,15.0,8.0,496.0,252.0,554.0,303.0,14.0,6.0,900,3753.0,5465.0,533.0,753.0,341.0,361.0,682.0,1024.0,366.0,393.0,19.0,47.0,13.0,28.0,3.0,3.0,0,0,2.0,7.0,0.5046728971962616,0.6397748592870544,0.11404209965361045,0.5357917570498916,0.5366568914956011,0.12283506528110845,0.5333333333333333,0.6842105263157895,0.003996802557953637,0.0007993605115907274,0.42857142857142855,0.0005329070077271516,0.5080645161290323,0.47941567065073043,0.09075937785910339,0.5469314079422383,0.3837890625,0.10137236962488563,0.42857142857142855,0.5957446808510638,0.0025617566331198535,0.0005489478499542544,0.5,0.0012808783165599268
1.0,Decision - Unanimous,5,300,2017-12-30,Cris Cyborg,Holly Holm,0.0,0.0,3.0,1.0,3.0,4.0,32.0,36.0,1.0,3.0,3.0,2.0,0,0,118,223,44,227,131,237,48,232,0,0,0,0,3.0,7.0,310.0,184.0,332.0,205.0,3.0,2.0,1029.0,362.0,1122.0,444.0,11.0,2.0,1500,1246.0,7238.0,117.0,783.0,69.0,478.0,132.0,944.0,71.0,491.0,5.0,23.0,4.0,18.0,2.0,2.0,0,0,3.0,2.0,0.5935483870967742,0.5897435897435898,0.24879614767255218,0.6174698795180723,0.5378787878787878,0.2664526484751204,0.6666666666666666,0.8,0.002407704654895666,0.0016051364365971107,1.0,0.002407704654895666,0.35179786200194363,0.6104725415070242,0.14216634429400388,0.39572192513368987,0.5201271186440678,0.15501519756838905,0.18181818181818182,0.782608695652174,0.001519756838905775,0.00027631942525559546,0.5714285714285714,0.00027631942525559546
1.0,Decision - Unanimous,3,300,2017-12-30,Khabib Nurmagomedov,Edson Barboza,0.0,0.0,8.0,3.0,8.0,13.0,29.0,31.0,0.0,0.0,2.0,6.0,0,0,89,177,25,76,154,246,25,77,4,13,0,0,8.0,17.0,723.0,364.0,950.0,569.0,81.0,39.0,1717.0,707.0,1741.0,725.0,13.0,7.0,900,5712.0,10683.0,488.0,1761.0,345.0,1130.0,595.0,1890.0,365.0,1151.0,12.0,53.0,10.0,46.0,2.0,9.0,0,0,4.0,6.0,0.5034578146611342,0.7069672131147541,0.12657563025210083,0.5989473684210527,0.6134453781512605,0.16631652661064425,0.48148148148148145,0.8333333333333334,0.014180672268907563,0.00035014005602240897,1.0,0.0007002801120448179,0.4117647058823529,0.6416808631459399,0.1607226434522138,0.4164273406088455,0.608994708994709,0.1629692034072826,0.5384615384615384,0.8679245283018868,0.0012168866423289339,0.0008424599831508003,0.7647058823529411,0.0005616399887672002
1.0,Submission,3,42,2017-12-30,Dan Hooker,Marc Diakiese,0.0,0.0,1.0,3.0,4.0,3.0,27.0,24.0,0.0,0.0,3.0,2.0,0,0,17,40,24,69,24,48,41,87,2,3,0,5,7.0,3.0,644.0,272.0,823.0,424.0,4.0,1.0,157.0,63.0,202.0,105.0,14.0,7.0,642,4033.0,1510.0,726.0,106.0,408.0,64.0,784.0,119.0,416.0,66.0,44.0,9.0,33.0,6.0,2.0,1.0,1,0,4.0,2.0,0.422360248447205,0.5619834710743802,0.15968261839821474,0.5151883353584447,0.5306122448979592,0.2040664517728738,0.25,0.75,0.0009918175055789735,0.0004959087527894868,0.5714285714285714,0.0009918175055789735,0.4012738853503185,0.6037735849056604,0.10397350993377484,0.5198019801980198,0.5546218487394958,0.1337748344370861,0.5,0.6666666666666666,0.009271523178807948,0.0006622516556291391,1.0,0.0013245033112582781
0.0,Decision - Unanimous,3,300,2017-12-30,Cynthia Calvillo,Carla Esparza,0.0,1.0,3.0,0.0,3.0,2.0,30.0,30.0,0.0,2.0,0.0,0.0,0,0,38,112,48,138,57,131,62,153,1,3,2,9,3.0,4.0,306.0,117.0,336.0,142.0,7.0,4.0,286.0,106.0,508.0,280.0,41.0,15.0,900,1924.0,3043.0,316.0,330.0,209.0,175.0,328.0,382.0,209.0,180.0,4.0,6.0,2.0,5.0,0.0,0.0,0,0,2.0,1.0,0.38235294117647056,0.6613924050632911,0.15904365904365905,0.4226190476190476,0.6371951219512195,0.17463617463617465,0.5714285714285714,0.5,0.0036382536382536385,0.0,1.0,0.0010395010395010396,0.3706293706293706,0.5303030303030303,0.09398619783108775,0.5511811023622047,0.4712041884816754,0.16694051922444955,0.36585365853658536,0.8333333333333334,0.013473545842918173,0.0,0.5,0.00032862306933946765
0.0,Decision - Unanimous,3,300,2017-12-30,Carlos Condit,Neil Magny,2.0,1.0,0.0,0.0,7.0,12.0,33.0,30.0,3.0,0.0,4.0,4.0,0,0,37,112,32,114,64,140,64,150,0,0,6,9,13.0,17.0,1804.0,700.0,2264.0,1111.0,7.0,2.0,1572.0,785.0,2231.0,1382.0,75.0,35.0,900,8824.0,11860.0,939.0,900.0,518.0,500.0,1146.0,1200.0,528.0,541.0,54.0,71.0,20.0,42.0,5.0,1.0,0,0,4.0,5.0,0.38802660753880264,0.5516506922257721,0.20444242973708068,0.4907243816254417,0.4607329842931937,0.25657298277425206,0.2857142857142857,0.37037037037037035,0.0007932910244786945,0.0005666364460562103,0.5384615384615384,0.00045330915684496827,0.4993638676844784,0.5555555555555556,0.13254637436762226,0.6194531600179292,0.4508333333333333,0.1881112984822934,0.4666666666666667,0.5915492957746479,0.006323777403035413,8.431703204047218e-05,0.7058823529411765,0.00042158516020236085
,Decision - Unanimous,3,300,2017-12-30,Khalil Rountree Jr.,Michal Oleksiejczuk,0.0,0.0,2.0,0.0,2.0,0.0,27.0,22.0,1.0,0.0,2.0,0.0,0,0,52,180,76,130,67,198,113,171,0,0,2,3,4.0,0.0,84.0,35.0,143.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,1495.0,0.0,82.0,0.0,30.0,0.0,212.0,0.0,62.0,0.0,17.0,0.0,9.0,0.0,3.0,0.0,0,0,2.0,0.0,0.4166666666666667,0.36585365853658536,0.05618729096989967,0.6153846153846154,0.29245283018867924,0.09565217391304348,,0.5294117647058824,0.0,0.002006688963210702,0.5,0.0013377926421404682,,,,,,,,,,,,
1.0,Decision - Unanimous,3,300,2017-12-30,Myles Jury,Rick Glenn,0.0,0.0,1.0,2.0,7.0,2.0,29.0,28.0,0.0,0.0,3.0,0.0,0,0,41,83,14,83,56,100,29,102,2,3,0,4,9.0,3.0,529.0,207.0,666.0,310.0,26.0,14.0,508.0,252.0,573.0,307.0,21.0,4.0,900,4692.0,2700.0,387.0,463.0,276.0,246.0,444.0,600.0,283.0,264.0,4.0,15.0,0.0,12.0,2.0,1.0,0,0,4.0,0.0,0.391304347826087,0.7131782945736435,0.11274509803921569,0.46546546546546547,0.6373873873873874,0.14194373401534527,0.5384615384615384,0.0,0.005541346973572037,0.00042625745950554135,0.7777777777777778,0.0008525149190110827,0.49606299212598426,0.531317494600432,0.18814814814814815,0.5357766143106457,0.44,0.21222222222222223,0.19047619047619047,0.8,0.0077777777777777776,0.00037037037037037035,0.6666666666666666,0.0
,Decision - Majority,3,300,2017-12-30,Marvin Vettori,Omari Akhmedov,0.0,0.0,1.0,2.0,2.0,5.0,24.0,30.0,0.0,0.0,0.0,2.0,0,0,66,161,51,174,85,181,55,178,0,1,0,2,3.0,8.0,245.0,108.0,388.0,230.0,9.0,5.0,709.0,245.0,883.0,390.0,35.0,19.0,900,2070.0,5008.0,245.0,518.0,162.0,297.0,307.0,602.0,168.0,309.0,16.0,14.0,11.0,7.0,0.0,2.0,0,0,1.0,2.0,0.44081632653061226,0.6612244897959184,0.11835748792270531,0.5927835051546392,0.5472312703583062,0.18743961352657004,0.5555555555555556,0.6875,0.004347826086956522,0.0,0.6666666666666666,0.0004830917874396135,0.3455571227080395,0.5733590733590733,0.14157348242811502,0.4416761041902605,0.5132890365448505,0.1763178913738019,0.5428571428571428,0.5,0.006988817891373802,0.00039936102236421724,0.625,0.00039936102236421724
0.0,Decision - Unanimous,3,300,2017-12-30,Louis Smolka,Matheus Nicolau,3.0,0.0,0.0,2.0,5.0,2.0,26.0,24.0,0.0,0.0,2.0,0.0,0,3,49,159,87,172,53,163,107,196,0,1,3,4,9.0,2.0,885.0,423.0,1045.0,570.0,37.0,13.0,162.0,87.0,218.0,134.0,5.0,3.0,900,6391.0,1707.0,690.0,192.0,365.0,134.0,900.0,218.0,384.0,136.0,50.0,2.0,16.0,2.0,1.0,2.0,0,0,3.0,1.0,0.47796610169491527,0.5289855072463768,0.13847598184947582,0.5454545454545454,0.4266666666666667,0.16351118760757316,0.35135135135135137,0.32,0.0057893913315600065,0.00015647003598810827,0.5555555555555556,0.00046941010796432484,0.5370370370370371,0.6979166666666666,0.09490333919156414,0.6146788990825688,0.6238532110091743,0.127709431751611,0.6,1.0,0.0029291154071470417,0.0011716461628588166,1.0,0.0005858230814294083
1.0,Submission,2,101,2017-12-30,Tim Elliott,Mark De La Rosa,1.0,0.0,0.0,0.0,3.0,0.0,31.0,23.0,1.0,0.0,0.0,0.0,0,0,12,24,2,4,54,75,4,6,1,1,0,0,9.0,0.0,917.0,420.0,1588.0,1000.0,54.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,401,7197.0,0.0,776.0,0.0,487.0,0.0,928.0,0.0,499.0,0.0,32.0,0.0,16.0,0.0,1.0,0.0,1,0,0.0,0.0,0.4580152671755725,0.6275773195876289,0.12741420036126164,0.6297229219143576,0.5377155172413793,0.22064749201055994,0.6481481481481481,0.5,0.007503126302626094,0.00013894678338196472,0.3333333333333333,0.0,,,,,,,,,,,,
